Name,Team,Competition,Minutes,Primary Position,Age,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,Assists,xG Assisted,Key Passes,OP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,Dribbles,Successful Dribbles,Dispossessed,PAdj Interceptions,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Ball Recov. F2,Ball Recoveries,PAdj Tackles,PAdj Tack&Int,Dribbles Stopped%,Aerial Win%,Pressures,PAdj Pressures,Counterpressures,Counterpress Regains,OP Passes,Passing%,Long Ball%,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Kang Yoon-Gu,Ulsan,K League 1,970,Centre Forward,22,0.19,0.2,0.09,2.32,8,16,3,,0.09,0.09,0.93,0.93,0.28,0.29,3.25,0.56,0.19,0.84,0.63,0.54,20.79,11.05,0,4.27,2.51,4.55,1.47,2.1,46,36,17.82,19.98,4.27,0.65,33.23,80,61,3.81,0.53,0.65,30.72,90,5.07,13.09,1.3,1.3,0,0.19,3.71,5.01,0,29,0.56,46,0.56,12,0,0.08,0.02,-0.04,,0.06
Lee Seung-Woo,Suwon FC,K League 1,1176,Centre Forward,26,0.61,0.44,0.15,2.98,21,54,4,100,0.15,0.1,1.38,1.38,0.77,0.54,4.36,2.52,1.15,1.91,0.17,0.25,15.23,6.89,0.01,1.68,3.06,4.9,0.85,1.03,56,27,12.62,12.32,3.37,0.54,36.95,82,56,4.51,0.63,0.87,39.17,87,4.64,15.23,1.61,1.61,0,0.31,5.97,7.57,0.08,0,0.08,10,0.54,17,0.01,0.04,0,0.05,,0.1
Park Dong-Jin,Seoul,K League 1,696,Centre Forward,30,0.13,0.13,0.11,1.16,11,22,2,,0.39,0.19,0.91,0.91,0.52,0.32,2.07,0.52,0,1.94,0.73,1.72,20.18,10.35,0.01,2.2,1.29,2.72,0.84,1.57,100,44,16.95,16.76,2.98,0.13,21.48,73,45,1.55,0.31,0.45,18.24,84,3.85,6.86,0.65,0.52,0.13,0.65,4.92,5.43,0,20,0.26,50,1.04,20,0.03,0,0.04,0.01,,0.07
Peniel Mlapa,Daejeon Hana Citizen FC,K League 1,626,Centre Forward,33,0.43,0.28,0.09,3.16,14,36,7,100,0,0.01,0.43,0.43,0.43,0.29,3.59,0.72,0.14,0.14,0,0.31,12.07,4.89,0,2.01,2.01,3.31,0.66,0.66,,52,10.06,8.33,3.02,0.29,17.24,56,38,1.29,0.37,0.45,9.77,78,5,3.45,0.14,0.14,0,0.43,7.62,7.76,0,0,0,0,0.72,20,-0.13,0.04,-0.07,0.07,,-0.08
Yago Cariello Ribeiro,Gangwon,K League 1,1676,Centre Forward,25,0.48,0.24,0.08,2.9,17,31,6,0,0.05,0.18,1.45,1.45,0.54,0.42,4.35,1.07,0.48,2.2,0.28,0.34,16.7,7.84,0.01,1.72,2.85,4.83,0.29,0.57,33,41,14.5,12.28,2.26,0.21,15.63,74,32,2.2,0.45,0.71,18.74,72,5.71,5.69,0.7,0.7,0,0.38,4.67,5.37,0.16,0,0.05,25,0.75,14,0.05,0.06,0.01,0.06,,0.18
Yun Min-Ho,Pohang Steelers,K League 1,741,Centre Forward,25,0.12,0.09,0.09,1.09,11,56,2,,0.24,0.04,0.85,0.85,0.36,0.13,1.94,0.97,0.49,1.21,0.59,0.39,30.48,14.94,0.01,4.49,2.67,5.22,1.87,2.46,40,42,26.96,29.15,6.32,1.09,27.08,81,79,3.16,0.22,0.28,26.23,88,3.21,9.11,0.49,0.49,0,0.12,3.16,3.64,0.12,25,0.24,25,0.24,14,-0.01,-0.02,0,0,,-0.03
Jun-gyu Lee,Daejeon Hana Citizen FC,K League 1,647,Attacking Midfielder,21,0.14,0.05,0.04,1.39,10,20,2,,0,0.01,0.28,0.28,0.14,0.07,1.67,2.23,1.39,1.11,0.43,0.67,25.2,12.53,0.02,3.76,4.59,6.68,1.25,1.68,40,27,22.83,17.79,5.15,0.14,27.42,80,50,3.9,0.16,0.21,27.42,89,5.09,9.61,0.56,0.56,0,0.14,1.53,2.09,0.14,0,0.14,14,0.42,14,-0.01,0.06,0,-0.02,,0.03
Dong-jin Kim,Pohang Steelers,K League 1,718,Defensive Midfielder,21,0.13,0.04,0.03,1.25,10,40,1,,0.13,0.04,0.75,0.63,0.25,0.08,2,0.38,0.25,0.5,1.19,1.63,18.17,8.27,0.01,4.14,5.14,10.65,1.2,2.39,50,45,15.16,14.47,3.13,0.25,50.25,82,49,4.76,0.43,0.46,38.09,98,3.73,9.4,0.63,0.38,0.25,0,0,0.38,0,20,0.25,33,0,13,-0.03,0.05,0.04,0,,0.06
Gyu-Seong Lee,Ulsan,K League 1,1461,Defensive Midfielder,30,0,0.04,0.06,0.68,0,27,1,,0.06,0.04,0.55,0.49,0.06,0.08,1.23,1.23,0.92,1.29,0.91,0.76,16.63,9.67,0.01,4.56,4.74,9.36,1.27,2.18,33,39,14.85,18.9,4.74,0.62,60.5,89,62,7.64,0.61,0.62,52.06,96,5.11,19.65,1.42,1.29,0.12,0.31,1.05,2.34,0,4,0.06,13,0.18,19,0.03,0.11,0.03,0,,0.17
Han Chan-Hee,Pohang Steelers,K League 1,1529,Defensive Midfielder,27,0,0.07,0.07,1.12,0,16,1,,0,0.04,0.41,0.35,0,0.12,1.53,1.06,0.82,0.94,1.23,1.42,14.01,7.77,0.01,4.3,5,11.24,1.68,2.91,35,78,10.71,11.29,2.94,0.35,56.22,84,61,3.65,0.5,0.53,46.8,96,4.18,9.01,0.41,0.35,0.06,0,0.71,1.06,0.06,29,0.12,20,0,17,-0.02,0.07,-0.02,-0.02,,0.01
Han Kook-Young,Jeonbuk Motors,K League 1,1705,Defensive Midfielder,34,0,0.01,0.03,0.32,0,33,0,,0,0.02,0.32,0.32,0,0.03,0.63,0.37,0.21,0.53,1.73,1.14,18.27,9.45,0.03,4.44,4.59,9.93,2.08,3.81,48,53,14.62,15.1,3.8,0.74,48.31,89,77,5.12,0.44,0.45,36.22,97,3.49,10.19,0.32,0.32,0,0.05,0.48,0.79,0,0,0,0,0.21,18,0.07,0.04,0.01,-0.02,,0.11
Hwang Do-yoon,Seoul,K League 1,683,Defensive Midfielder,21,0,0.02,0.03,0.79,0,0,1,,0,0.01,0.26,0.26,0,0.03,1.05,0.53,0.13,1.45,0.8,0.74,18.05,10.28,0.01,3.95,5.14,11.86,1.71,2.51,57,56,14.89,12.2,3.43,0.13,46.12,79,53,4.74,0.27,0.28,34.65,92,3.7,8.17,0.13,0.13,0,0,0.13,0.26,0,0,0.13,17,0,22,-0.01,0.07,0.05,-0.03,,0.07
Italo Moreira Barcelos,Jeju United FC,K League 1,3158,Defensive Midfielder,27,0.09,0.03,0.05,0.57,15,20,0,,0.03,0.04,0.74,0.74,0.11,0.07,1.31,0.77,0.46,1.14,0.86,1.42,17.9,8.92,0.03,4.42,4.25,9.69,1.59,2.45,54,55,14.76,12.26,2.99,0.34,38.93,81,55,3.53,0.33,0.37,32.46,91,4.56,7.72,0.4,0.4,0,0.14,1.71,2.11,0,14,0.09,21,0.29,22,0.02,0.03,0.02,-0.01,,0.07
Ju Se-Jong,Daejeon Hana Citizen FC,K League 1,1648,Defensive Midfielder,34,0.05,0.03,0.03,0.98,6,28,1,,0,0.07,1.26,0.44,0.05,0.11,2.24,0.55,0.33,0.71,1.21,0.43,19.55,12.62,0.01,4.7,4.97,10.65,2.05,3.26,54,50,15.73,13.87,3,0.33,60.19,79,56,7.54,0.34,0.35,48.28,96,4.02,12.4,2.02,0.71,1.31,0,0.44,1.15,0.11,11,0.33,30,0.11,22,0.05,0.08,0.04,-0.03,,0.14
Ki Sung-Yeung,Seoul,K League 1,1761,Defensive Midfielder,35,0.1,0.04,0.03,1.12,9,32,1,,0.1,0.1,1.23,0.26,0.2,0.14,2.35,0.66,0.36,0.87,0.76,1.89,15.18,8.59,0.03,3.58,4.04,8.13,1.94,2.7,52,50,12.83,14.57,2.91,0.46,61.43,86,69,9,0.44,0.45,51.77,97,5.24,14.41,1.94,0.56,1.38,0.05,0.51,1.07,0.1,24,0.56,30,0.1,14,0.16,0.1,0.04,-0.01,,0.29
Kim Jin-Kyu,Jeonbuk Motors,K League 1,1040,Defensive Midfielder,27,0.35,0.15,0.09,1.64,21,26,1,,0,0.17,1.82,1.21,0.35,0.31,3.46,1.64,0.87,0.61,1.28,0.48,15.4,7.27,0.01,3.81,4.84,7.18,1.88,3.15,61,23,13.32,15.04,2.51,0.17,45.85,84,62,5.1,0.49,0.59,39.36,95,3.96,15.92,2.85,1.56,1.3,0.43,2.34,3.89,0.26,9,0.52,46,0.35,16,0.17,0.07,0.03,0.03,,0.31
Kim Jong-Woo,Pohang Steelers,K League 1,1220,Defensive Midfielder,31,0.15,0.15,0.1,1.48,10,15,1,,0.07,0.08,1.25,1.11,0.22,0.23,2.73,2.07,0.96,1.55,1.75,1.46,20.43,10.33,0.01,5.24,5.98,11.58,2.86,4.61,53,45,16.74,18.13,4.5,0.74,53.04,90,73,6.2,0.57,0.61,46.99,93,5,15.12,1.18,0.89,0.3,0.15,2.21,3.1,0,13,0.37,45,0.3,13,0.06,0.09,0.06,-0.06,,0.15
Kim Kang-Guk,Gangwon,K League 1,2035,Defensive Midfielder,27,0,0.04,0.05,0.8,0,11,1,,0,0.09,1.5,0.8,0,0.13,2.3,0.57,0.4,0.71,1.28,1.26,15.92,10.04,0.01,3.58,4.29,9.29,1.36,2.64,31,56,13.09,13.2,3.4,0.53,46.65,82,56,4.2,0.4,0.42,36.22,96,3.68,8.49,1.95,0.75,1.19,0.09,0.84,1.59,0.04,11,0.35,38,0.09,19,0.1,0.03,0.04,-0.02,,0.14
Kim Yi-Seok,Gangwon,K League 1,1274,Defensive Midfielder,26,0.14,0.05,0.08,0.64,22,56,1,,0.07,0.08,1.13,1.13,0.21,0.13,1.77,0.28,0.21,0.57,1.1,1.39,23.11,13.07,0.01,4.73,3.18,8.2,1.43,2.53,52,61,20.07,18.4,4.95,0.49,41.55,88,67,3.53,0.25,0.33,34.27,95,4.39,7.49,0.92,0.92,0,0.14,0.71,1.63,0.14,23,0.21,60,0.14,15,0.04,0.03,0.04,0.07,,0.18
Lee Myung-Joo,Incheon United,K League 1,2222,Defensive Midfielder,34,0,0.04,0.06,0.65,0,6,1,,0.04,0.1,1.5,1.05,0.04,0.14,2.15,0.65,0.41,0.93,0.92,0.63,21.83,11.54,0.01,4.7,5.1,10.17,1.99,2.91,50,43,18.23,18.16,4.58,0.65,47.1,84,61,4.33,0.38,0.41,36.98,95,3.19,12.96,1.86,1.22,0.65,0.32,1.38,2.59,0.16,17,0.45,34,0.32,15,0.1,0.04,0.05,-0.02,,0.17
Lee You-Hyeon,Gangwon,K League 1,1879,Defensive Midfielder,27,0,0.03,0.04,0.72,0,27,1,,0.05,0.07,0.57,0.57,0.05,0.09,1.29,0.96,0.38,1.15,1.83,0.8,22.56,12.21,0.04,5.46,3.69,7.33,2.34,4.17,47,33,19.54,21.62,5.32,0.67,48.18,88,66,4.55,0.36,0.42,39.61,95,4.28,10.11,0.81,0.77,0.05,0.05,0.86,1.63,0.14,18,0.14,25,0.05,18,0.07,0.02,0.03,-0.02,,0.1
Lee Young-Jae,Jeonbuk Motors,K League 1,2387,Defensive Midfielder,30,0.15,0.11,0.06,1.89,8,24,2,,0.04,0.13,1.43,0.79,0.19,0.24,3.32,0.79,0.53,0.87,1.63,0.89,20.4,11.58,0.02,4.11,4.6,8.86,1.54,3.16,25,55,18.1,17.46,3.92,0.75,45.89,82,64,5.17,0.43,0.51,39.03,96,3.94,12.37,1.89,1.06,0.83,0.11,2.15,3.21,0.11,22,0.53,41,0.15,16,0.14,0.12,0.04,-0.04,,0.25
Lim Deok-Keun,Daejeon Hana Citizen FC,K League 1,1231,Defensive Midfielder,24,0.07,0.05,0.05,1.02,7,36,1,,0,0.01,0.07,0.07,0.07,0.06,1.1,1.97,1.1,0.58,1.17,1.48,15.94,8.19,0.04,4.75,4.09,10.46,1.06,2.23,27,67,13.53,9.99,3.29,0.8,45.7,83,56,3.29,0.21,0.23,37.8,95,4.32,6.51,0.37,0.29,0.07,0.15,1.46,1.75,0.07,0,0,0,0.22,22,0,0.06,0.03,0.05,,0.15
Park Tae-Jun,Gwangju,K League 1,1726,Defensive Midfielder,25,0.1,0.05,0.07,0.73,14,29,1,,0.05,0.07,1.36,0.99,0.16,0.12,2.09,1.3,0.78,1.51,1.04,1,14.76,7.4,0.03,3.65,4.07,8.08,1.48,2.52,42,21,12.04,14.97,4.33,0.47,46.51,88,73,5.21,0.38,0.43,42.18,93,5.58,10.74,1.46,1.04,0.42,0.26,1.67,2.71,0.05,11,0.16,25,0.26,15,0.05,0.07,0.05,-0.03,,0.13
Paul-José M'Poku,Incheon United,K League 1,1546,Defensive Midfielder,32,0.06,0.06,0.05,1.22,5,14,1,,0,0.08,1.51,1.16,0.06,0.13,2.74,1.63,0.93,1.63,0.82,0.86,12.22,6.75,0.01,2.91,4.07,8.44,1.14,1.96,53,50,10.48,9.48,2.5,0.52,57.16,81,60,7.68,0.4,0.43,49.59,93,4.79,15.83,1.69,1.28,0.41,0.06,0.58,1.86,0.29,24,0.52,47,0.23,19,0.08,0.08,0.03,-0.05,,0.15
Sae-Jin Park,Daegu,K League 1,1938,Defensive Midfielder,20,0.09,0.06,0.09,0.74,13,38,1,,0.05,0.05,0.98,0.98,0.14,0.11,1.72,1.67,0.88,1.72,0.84,0.34,25.44,12.91,0,4.92,3.76,7.85,1.08,1.92,36,36,22.98,16.96,5.39,0.93,32.64,81,46,2.46,0.28,0.35,31.9,89,4.64,8.82,0.79,0.79,0,0.14,2.18,2.97,0.05,35,0.37,47,0.19,21,0.03,0.07,0.02,0,,0.13
Victor Bobsin,Daejeon Hana Citizen FC,K League 1,1241,Defensive Midfielder,24,0,0.02,0.05,0.51,0,0,0,,0.07,0.06,0.94,0.8,0.07,0.08,1.45,1.16,0.58,1.31,0.75,1.22,20.6,11.46,0.01,4.57,4.28,8.63,1.38,2.13,43,48,17.63,13.22,3.85,0.58,38.45,82,61,3.92,0.35,0.37,34.1,92,4.13,8.27,1.02,0.94,0.07,0.07,0.73,1.67,0.15,14,0.22,43,0.07,23,0.04,0.06,0.07,-0.02,,0.15
Won Du-jae,Sangju Sangmu,K League 1,1083,Defensive Midfielder,27,0.08,0.04,0.07,0.58,14,14,0,,0,0.04,0.75,0.66,0.08,0.08,1.33,0.17,0.08,0.75,0.9,2.13,14.63,8.23,0.04,3.32,4.49,10.72,1.73,2.63,70,73,11.97,12.46,3.32,0.17,64.58,88,81,9.06,0.37,0.41,50.7,98,4.17,12.38,0.66,0.66,0,0,0.75,1.41,0,0,0,,0,19,0.07,0.05,0.05,0.02,,0.2
Andrigo Oliveira de Araújo,Jeonbuk Motors,K League 1,955,Winger,29,0.28,0.27,0.12,2.26,13,33,3,,0.28,0.31,1.98,1.79,0.57,0.59,4.24,1.79,0.66,1.51,0.32,0.64,16.78,7.63,0,2.83,4.71,6.79,1.94,2.26,25,21,14.42,15.89,2.45,0.28,29.31,74,65,4.81,0.58,0.82,29.69,88,4.16,13.57,2.83,2.64,0.19,0.66,4.71,7.35,0.19,40,1.51,53,0.75,18,0.21,0.07,0.04,0.01,,0.33
Cho Young-Wook,Seoul,K League 1,1873,Winger,25,0.14,0.1,0.08,1.2,12,40,2,,0.14,0.1,0.82,0.82,0.29,0.2,2.02,1.78,1.15,1.68,0.54,0.73,12.88,6.01,0.01,2.93,2.5,5.14,1.12,1.65,50,54,11.49,12.4,1.97,0.1,22.87,76,68,1.97,0.31,0.44,23.07,85,5.74,6.87,0.48,0.48,0,0.48,3.56,4.04,0,40,0.43,33,0.62,11,0.02,0.04,0.02,0,,0.07
Gabriel Tigrão,Gwangju,K League 1,2183,Winger,23,0.29,0.22,0.11,1.94,15,38,3,,0.21,0.19,0.7,0.66,0.49,0.41,2.64,3.01,1.03,2.6,0.76,1.09,22.47,12.9,0.02,5.65,3.22,6.51,2.14,2.9,38,49,19.54,21.31,3.63,0.49,21.52,68,37,1.77,0.48,0.67,27.83,75,6.95,7.54,1.03,1.03,0,0.45,4.37,5.4,0.04,24,0.58,25,0.58,9,0.07,0.06,-0.02,0.02,,0.14
Galego,Jeju United FC,K League 1,885,Winger,27,0.1,0.2,0.06,3.46,3,38,6,,0.1,0.04,0.41,0.41,0.2,0.24,3.87,2.64,1.32,1.73,0.54,0.48,25.33,13.22,0.01,4.48,4.07,6.82,3.27,3.81,36,7,20.55,17.15,2.34,0.31,22.68,71,44,3.76,0.33,0.39,29.8,82,7.49,7.63,0.61,0.61,0,0,2.54,3.15,0.1,17,0.2,12,0.1,16,0,0.11,0.05,-0.03,,0.12
Han Seung-Gyu,Seoul,K League 1,1216,Winger,28,0.07,0.06,0.09,0.67,11,56,1,,0.3,0.18,1.55,0.67,0.37,0.24,2.22,1.11,0.59,1.55,0.45,0.37,14.36,6.88,0.01,3.03,3.03,6.22,1.6,2.05,47,45,12.28,14.93,3.33,0.59,38.63,84,51,3.33,0.44,0.53,35.97,93,4.29,14.36,1.18,0.44,0.74,0.22,2.44,2.89,0,13,0.3,20,0.59,11,0.09,0.05,0.02,0.04,,0.19
Jasir Asani,Gwangju,K League 1,991,Winger,29,0.18,0.17,0.06,3.09,6,41,3,100,0,0.09,1,0.45,0.18,0.26,4.09,3.45,1.45,1.91,0.74,0.23,17.17,7.9,0,3.72,3.27,5.54,1.63,2.37,29,25,14.9,17.99,3.27,0.27,27.98,76,49,3,0.26,0.34,33.34,86,7.32,8.45,1.91,1,0.91,0.09,3.54,4.54,0.18,48,1,42,0.27,8,-0.01,0.12,0.02,-0.12,,0.01
Jeong Jae-Hee,Pohang Steelers,K League 1,1797,Winger,30,0.4,0.22,0.1,2.2,18,34,3,,0.15,0.14,1.2,1.2,0.55,0.36,3.41,2.05,0.3,1.25,0.69,0.14,12.82,5.01,0.01,2.15,3.96,7.06,0.76,1.45,41,49,12.07,13.19,2.65,0.25,30.9,72,37,3.15,0.42,0.64,30.3,84,6.17,11.12,1.5,1.5,0,0.25,3.81,5.31,0,40,0.7,21,0.3,11,0.11,0.03,0.02,0.05,,0.22
Jin-Hyuk Cho,Gangwon,K League 1,1220,Winger,24,0.15,0.18,0.11,1.55,10,29,3,,0.07,0.03,0.74,0.74,0.22,0.21,2.29,1.92,0.59,2.21,0.94,0.22,27.74,13.65,0,3.91,3.47,6.12,2.71,3.65,59,32,22.58,21.94,3.32,0.3,23.39,76,54,2.43,0.33,0.48,27.81,80,6.49,9,0.37,0.37,0,0.15,3.25,3.62,0.07,80,0.44,32,0.3,13,0.01,0.07,0.01,0,,0.1
Kang Seong-Jin,Seoul,K League 1,972,Winger,21,0.19,0.21,0.14,1.57,12,59,2,,0.09,0.09,1.11,1.02,0.28,0.3,2.68,2.31,1.11,3.33,0.25,0.17,21.57,10,0.01,3.15,2.87,5.46,0.78,1.03,17,13,20.18,21.12,5.37,0.37,29.16,76,43,3.15,0.46,0.61,30.83,82,5.28,10.83,1.3,1.2,0.09,0.19,3.43,4.63,0.09,14,0.19,15,0.19,11,0.02,0.03,0.05,0.18,,0.29
Kim Han-Gil,Gwangju,K League 1,930,Winger,29,0,0.16,0.08,1.94,0,30,3,,0.1,0.02,0.39,0.39,0.1,0.18,2.32,2.32,0.97,1.94,0.89,0.62,15.49,6.1,0.01,2.9,2.52,6.29,1.8,2.69,27,56,13.26,14.59,3.39,0.48,31.95,78,39,2.42,0.49,0.56,33.98,85,6.81,14.33,1.07,0.97,0.1,0.19,4.55,5.52,0,18,0.29,14,0.29,7,-0.05,0.09,0.01,-0.08,,-0.03
Kim Hyeon-Ug,Sangju Sangmu,K League 1,949,Winger,29,0.38,0.14,0.11,1.23,31,31,2,100,0.09,0.16,1.71,1.42,0.47,0.3,2.94,3.61,1.9,0.57,0.85,0.44,17.84,8.44,0,2.37,2.94,5.79,1.14,1.98,20,20,15.65,17.53,3.23,0.28,33.49,77,43,2.47,0.4,0.51,33.78,89,4.12,10.34,2.09,1.61,0.47,0.28,3.13,4.74,0.09,41,1.04,39,0.47,14,0.05,0.07,0.01,0.07,,0.2
Kim In-Sung,Pohang Steelers,K League 1,1442,Winger,35,0.12,0.14,0.08,1.75,7,32,2,,0.06,0.07,1.12,1.12,0.19,0.22,2.87,1.5,0.75,1.62,1.08,0.3,17.54,10.48,0,3.74,3.99,6.93,1.46,2.54,48,24,15.42,16.14,3.06,0.5,29.14,81,45,2.81,0.35,0.44,29.27,87,5.98,12.11,1.12,1.12,0,0.12,2.93,4.06,0,33,0.5,22,0.19,8,-0.01,0.07,0.04,-0.03,,0.06
Mo Jae-Hyeon,Sangju Sangmu,K League 1,1439,Winger,28,0.25,0.13,0.09,1.38,18,41,2,,0.13,0.14,1.13,1.06,0.38,0.27,2.5,1.94,0.81,1.19,0.63,0.6,24.89,13.38,0.01,4.13,3.63,6.82,2.16,2.79,42,42,21.14,19.37,4.44,0.81,32.58,73,63,3.81,0.51,0.65,32.58,88,7.1,12.26,1.5,1.38,0.13,0.88,4.38,5.75,0,38,1.31,33,0.75,13,0.09,0.12,0.03,0.02,,0.26
Moon Seon-Min,Jeonbuk Motors,K League 1,1426,Winger,32,0.38,0.3,0.12,2.52,15,43,3,,0.19,0.18,1.64,1.64,0.57,0.48,4.16,2.46,1.07,1.89,0.88,0.22,18.55,9.09,0,3.41,4.04,5.8,1.33,2.21,26,22,16.47,17.35,3.22,0.5,31.8,80,52,3.47,0.55,0.8,34.64,83,6.23,13.5,1.39,1.39,0,0.57,5.62,7,0.13,36,0.57,32,0.82,10,0.05,0.1,0.02,0.08,,0.25
Do-Yong Yoon,Daejeon Hana Citizen FC,K League 1,849,Winger,18,0.11,0.15,0.09,1.7,6,44,3,,0.32,0.16,1.38,1.06,0.42,0.31,3.07,3.71,0.95,3.39,0.78,0.46,30.84,16.74,0,6.78,3.07,6.25,2.33,3.11,53,21,25.65,17.29,4.13,0.32,26.49,72,17,2.23,0.39,0.51,30.94,73,5.46,9.11,1.06,0.53,0.53,0.53,4.98,5.51,0,10,0.21,14,0.42,17,0.1,0.11,0.08,0,,0.29
Han Kyo-Won,Jeonbuk Motors,K League 1,709,Winger,34,0,0.12,0.1,1.14,0,22,2,,0.13,0.04,0.63,0.63,0.13,0.16,1.78,1.65,0.51,1.9,1.15,0.52,17.13,7.49,0.01,4.44,4.06,6.85,1.07,2.22,54,44,15.1,15.16,3.81,0.38,20.68,70,40,0.89,0.34,0.39,19.79,81,4.82,7.87,0.89,0.89,0,0,3.43,4.31,0,43,0.51,50,0.38,12,0.04,0.02,0.03,-0.1,,-0.02
Jung Seung-Won,Suwon FC,K League 1,3068,Winger,27,0.23,0.11,0.07,1.7,14,34,2,100,0.18,0.13,1.11,0.88,0.41,0.24,2.82,1.23,0.53,1.2,0.78,0.47,14.55,7.1,0.01,2.93,4.14,8.13,0.88,1.66,47,29,12.59,11.37,2.82,0.29,35.32,78,61,3.9,0.41,0.52,33.56,92,5.32,10.94,1.35,1.06,0.29,0.35,3.14,4.2,0.18,24,0.5,33,0.56,16,0.02,0.1,0.04,-0.01,,0.16
Kim Seong-Min,Incheon United,K League 1,1148,Winger,24,0.08,0.07,0.06,1.02,8,31,2,,0,0.07,0.71,0.63,0.08,0.14,1.73,2.27,0.71,2.27,0.59,0.59,16.7,7.53,0,3.06,2.9,6.59,0.9,1.49,67,14,14.59,11.93,2.9,0.31,24.7,70,36,2.2,0.23,0.32,26.51,79,6.22,8.16,1.49,1.33,0.16,0,2.12,3.45,0.08,53,0.94,32,0.08,15,0.06,0.06,0.02,-0.03,,0.11
Kim Bo-Sub,Incheon United,K League 1,1204,Winger,26,0.07,0.11,0.06,1.87,4,36,4,,0.15,0.08,1.2,1.2,0.22,0.19,3.06,1.49,0.52,1.57,0.28,0.49,17.12,7.85,0,2.62,3.51,5.01,0.94,1.23,45,26,15.1,14.64,3.29,0.15,21.75,77,50,3.66,0.29,0.39,24.52,84,6.69,8.9,1.2,1.2,0,0.15,3.59,4.78,0,31,0.45,25,0.45,11,0.03,0.1,0.01,-0.01,,0.13
Kim Hyeon-Ug,Daejeon Hana Citizen FC,K League 1,611,Winger,29,0.15,0.05,0.04,1.33,11,33,1,,0,0.09,1.62,1.03,0.15,0.15,2.95,2.5,1.18,1.77,0.74,0.24,16.94,7.22,0.01,3.39,2.65,4.57,0.83,1.56,43,18,14.29,11.86,2.5,0.59,33.14,74,52,3.98,0.4,0.48,34.91,87,4.46,11.34,1.62,0.59,1.03,0.29,2.06,2.65,0,18,0.44,23,0.29,18,0.02,0.01,0.05,0,,0.09
Kim Joo-Yeop,Suwon FC,K League 1,754,Winger,24,0.12,0.18,0.15,1.19,10,30,2,,0.12,0.04,0.36,0.36,0.24,0.22,1.55,2.99,1.31,2.15,0.41,0.34,19.82,9.67,0,2.99,2.15,5.25,1.39,1.8,54,52,16.48,14.22,2.51,0.24,30.33,70,29,2.63,0.43,0.52,30.69,85,6.22,10.63,0.72,0.72,0,0.6,4.06,4.78,0.12,17,0.72,26,0.72,15,-0.05,0.09,0.03,-0.04,,0.03
Kim Seung-Dae,Daejeon Hana Citizen FC,K League 1,1710,Winger,33,0.11,0.09,0.21,0.42,25,38,1,,0.16,0.18,1.42,1.42,0.26,0.27,1.84,0.32,0.16,0.74,0.17,0.35,10.89,4.79,0,2.05,2.95,5.26,0.84,1.01,75,18,9.47,8.51,2.1,0.37,26.68,74,65,1.79,0.31,0.42,22.36,92,3.9,9.1,0.95,0.95,0,0.53,3.05,4,0,28,0.42,33,0.89,17,0.05,0.03,0.02,0.04,,0.14
Ko Jae-Hyun,Daegu,K League 1,2164,Winger,25,0.04,0.1,0.07,1.54,3,24,3,,0.04,0.08,0.62,0.62,0.08,0.18,2.16,1.5,0.54,1.16,0.48,0.3,21.58,11.1,0,4.78,2.58,5.07,1.15,1.64,45,40,18.8,13.8,3.58,0.5,20.92,76,45,1.62,0.35,0.43,21.09,84,5.23,6.65,0.17,0.17,0,0.25,3.41,3.58,0,50,0.37,33,0.5,17,0.01,0.05,0.03,-0.08,,0.01
Lee Chung-Yong,Ulsan,K League 1,1054,Winger,36,0,0.04,0.06,0.68,0,25,1,,0.26,0.27,1.2,1.2,0.26,0.31,1.88,1.54,0.6,1.54,1.08,0.62,17.42,9.31,0.02,4.52,4.52,9.22,1.73,2.81,29,54,14.94,16.99,1.96,0.43,47.55,84,56,6.23,0.43,0.67,43.54,93,5.49,18.1,1.88,1.88,0,0.6,2.82,4.7,0.17,36,0.85,45,0.77,13,0.17,0.07,0.02,-0.03,,0.24
Park Seung-ho,Incheon United,K League 1,1520,Winger,21,0.12,0.13,0.07,1.95,6,15,3,,0.06,0.1,0.89,0.83,0.18,0.24,2.84,0.83,0.3,1.3,0.98,0.51,23.09,12.02,0.01,3.97,3.55,5.8,0.99,1.97,38,44,20.84,18.34,3.55,0.47,23.92,74,37,2.13,0.3,0.43,21.2,84,4.73,6.63,0.65,0.41,0.24,0.36,2.66,3.08,0,18,0.18,19,0.36,12,0.01,0.02,0.03,-0.1,,-0.04
