Name,Team,Competition,Minutes,Primary Position,Age,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,Assists,xG Assisted,Key Passes,OP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,Dribbles,Successful Dribbles,Dispossessed,PAdj Interceptions,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Ball Recov. F2,Ball Recoveries,PAdj Tackles,PAdj Tack&Int,Dribbles Stopped%,Aerial Win%,Pressures,PAdj Pressures,Counterpressures,Counterpress Regains,OP Passes,Passing%,Long Ball%,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Jake Batty,Accrington Stanley,League Two,739,Full Back,20,0,0.03,0.04,0.61,0,40,1,,0.12,0.04,0.61,0.61,0.12,0.06,1.22,0.85,0.61,0.85,1.25,2.99,16.33,7.43,0.08,3.41,4.02,13.04,1.59,2.84,50,47,12.92,8.12,2.44,0.12,31.68,55,33,3.78,0.26,0.28,22.18,92,4.77,5.36,0.61,0.49,0.12,0.12,0.97,1.46,0.37,80,0.73,25,0.12,40,0.18,0.04,0.09,-0.03,,0.28
James Tilley,AFC Wimbledon,League Two,676,Full Back,26,0.13,0.11,0.04,2.53,5,37,3,,0.27,0.2,2.13,0.93,0.4,0.31,4.66,1.07,0.4,1.07,1.18,0.85,19.45,9.19,0,4.8,5.59,11.06,1.24,2.42,73,61,16.25,10.98,2.4,0.27,34.23,60,26,3.2,0.34,0.45,29.44,93,6.6,7.59,2.66,1.2,1.47,0.4,4.8,5.99,0,40,1.6,33,0.53,18,0.27,0.12,0.01,-0.04,,0.35
Joe Tomlinson,Milton Keynes Dons,League Two,1466,Full Back,24,0.18,0.16,0.08,1.96,9,47,2,100,0.06,0.08,0.92,0.8,0.25,0.24,2.89,0.8,0.43,0.92,1.88,2.92,10.87,4.73,0.01,2.95,3.25,7.61,1.7,3.58,38,51,9.15,13.15,2.27,0.25,40.58,78,24,2.03,0.49,0.65,34.01,94,3.57,11.42,0.92,0.61,0.31,0.37,3.07,3.68,0,33,0.49,21,0.55,12,0.1,0.05,-0.01,0.04,,0.19
Kelly N’Mai,Salford City,League Two,1049,Full Back,21,0.26,0.09,0.07,1.29,20,27,2,,0.26,0.11,0.94,0.94,0.51,0.2,2.23,3.43,1.37,3.17,0.99,0.5,26.68,9.69,0.01,4.12,4.98,7.89,2.76,3.75,47,19,21.96,24.34,4.89,0.43,20.67,68,33,1.8,0.24,0.34,29.77,71,7.15,7.38,0.94,0.86,0.09,0.34,3.69,4.55,0.09,18,0.26,14,0.86,17,0.04,0.12,0.01,0.03,,0.2
Kyle John,Port Vale,League Two,781,Full Back,24,0,0,0.01,0.23,0,0,0,,0.12,0.05,0.35,0.35,0.12,0.05,0.58,1.04,0.35,0.69,1.16,2.32,13.37,5.42,0.07,2.54,2.88,6.57,1.08,2.24,100,50,11.07,11.79,2.08,0,30.55,79,38,4.73,0.55,0.61,29.75,94,5.05,9.11,1.15,1.04,0.12,0.46,1.38,2.42,0,30,0.58,38,0.58,26,0.09,0.07,0,-0.01,,0.16
Liam Gordon,Walsall,League Two,1244,Full Back,26,0,0.04,0.1,0.36,0,0,1,,0.07,0.1,0.58,0.58,0.07,0.14,0.94,2.46,1.45,1.88,0.64,1.55,8.25,3.62,0.02,1.88,4.2,9.33,0.85,1.49,78,38,6.73,4.75,1.66,0.14,31.61,75,41,4.92,0.51,0.56,30.09,88,6.52,8.32,0.87,0.87,0,0.07,1.08,1.95,0.07,17,0.29,14,0.14,21,0.1,0.09,0.03,-0.04,,0.19
MacKenzie Hunt,Fleetwood Town,League Two,1083,Full Back,23,0,0.06,0.04,1.33,0,19,1,,0.25,0.23,1.99,1.33,0.25,0.29,3.32,0.91,0.5,0.75,1.31,2.56,19.77,9.72,0.03,5.15,2.99,9.14,1.99,3.3,48,31,16.95,13.82,3.9,0.33,35.56,65,32,3.41,0.41,0.48,31.57,94,4.89,6.73,1.66,0.83,0.83,0.17,1.25,2.08,0.17,50,1.08,36,0.17,27,0.18,0.06,0,-0.07,,0.16
Max Conway,Crewe Alexandra,League Two,1071,Full Back,21,0.08,0.07,0.09,0.84,10,30,1,,0,0.1,1.18,0.84,0.08,0.17,2.02,2.69,1.51,1.09,1.25,2.65,17.9,8.07,0.02,5.38,2.86,8.07,1.7,2.95,41,55,15.29,13.83,3.02,0.42,26.55,67,49,3.61,0.34,0.35,26.88,87,6.29,7.73,1.43,1.09,0.34,0.25,1.85,2.94,0,29,0.67,30,0.42,30,0.13,0.07,0.03,0.04,,0.26
Tyreik Samuel Wright,Bradford City,League Two,1032,Full Back,23,0,0.03,0.05,0.52,0,17,1,,0.26,0.15,1.66,1.4,0.26,0.18,2.18,1.4,0.61,1.92,1.21,0.76,16.74,8.55,0.01,3.05,3.92,8.46,1.59,2.8,56,39,14.04,15.31,3.4,0.17,38.37,73,36,4.19,0.37,0.45,35.66,89,5.96,11.6,2.27,1.83,0.44,0.26,1.57,3.4,0.09,38,1.05,25,0.26,19,0.13,0.09,0.05,-0.02,,0.25
Cameron Evans,Newport County AFC,League Two,997,Full Back,24,0.09,0.03,0.06,0.54,17,17,1,,0,0.01,0.18,0.18,0.09,0.04,0.72,0.36,0.27,0.9,1.23,2.93,17.24,7.58,0.01,3.79,2.26,7.4,1.7,2.93,64,62,13.63,10.31,2.44,0.09,31.13,74,36,2.89,0.13,0.14,24.73,96,4.76,3.97,0.27,0.09,0.18,0,0.45,0.54,0.09,0,0.09,17,0,35,0.04,0.05,-0.01,-0.01,,0.07
Cameron Norman,Tranmere Rovers,League Two,1094,Full Back,29,0,0.03,0.04,0.74,0,22,1,,0.08,0.06,1.07,0.99,0.08,0.09,1.81,1.73,0.49,0.99,0.27,2.5,12.34,5.51,0.03,2.96,3.79,7.98,1.02,1.28,30,59,9.71,9.59,2.06,0.08,32.75,63,46,4.44,0.24,0.3,27.98,90,5.38,9.46,2.3,1.65,0.66,0.16,1.56,3.21,0.16,43,1.23,38,0.08,37,0.27,0.12,-0.1,-0.04,,0.25
Connor O’Brien,Accrington Stanley,League Two,1143,Full Back,20,0,0.02,0.05,0.39,0,20,0,,0.08,0.06,0.94,0.87,0.08,0.08,1.34,1.1,0.55,0.71,0.64,2.33,20.23,10.71,0.03,4.57,3.38,8.5,1.63,2.28,64,55,16.06,10.63,2.2,0.47,26.29,61,33,4.64,0.21,0.27,20.39,89,5.83,6.69,0.94,0.87,0.08,0,0.47,1.34,0,83,0.94,33,0,36,0.1,0.05,0.03,-0.01,,0.17
Jamie Sterry,Doncaster Rovers,League Two,1226,Full Back,29,0,0.03,0.04,0.73,0,20,1,,0.29,0.09,1.1,0.95,0.29,0.12,1.84,1.17,0.73,0.59,1.1,2.19,16.3,8.3,0.03,4.18,4.55,10.06,1.85,2.95,70,57,13.36,14.12,2.64,0.59,40.08,72,42,6.39,0.36,0.41,34.28,96,4.5,9.62,2.06,1.54,0.51,0.37,1.61,3.16,0,25,0.73,32,0.29,41,0.26,0.07,0.01,-0.02,,0.33
Lewis Cass,Grimsby Town,League Two,807,Full Back,25,0.11,0.06,0.14,0.45,25,25,0,,0.11,0.02,0.22,0.22,0.22,0.08,0.67,0.56,0.45,0.45,1.79,2.5,13.27,5.02,0.07,3.57,2.23,8.92,1.22,3.01,75,68,11.27,8.61,1.12,0.22,33.13,67,25,2.34,0.28,0.29,25.55,97,3.79,5.02,0.45,0.45,0,0.22,1.56,2.01,0,0,0,0,0.22,42,0.05,0.04,0.06,0.04,,0.18
Liam Mandeville,Chesterfield,League Two,687,Full Back,28,0,0.02,0.04,0.39,0,67,0,,0.26,0.11,1.05,0.39,0.26,0.12,1.44,0.92,0.79,0.79,1.56,1.94,14.01,5.5,0.01,3.27,3.01,6.16,2.82,4.38,43,45,11.26,15.17,3.41,0.52,40.73,77,39,2.23,0.46,0.49,38.64,95,3.74,11.66,2.23,1.18,1.05,0,1.57,2.75,0,29,0.79,46,0.39,20,0.1,0.03,-0.02,-0.03,,0.08
Luke Hendrie,Morecambe,League Two,1253,Full Back,30,0,0.01,0.04,0.22,0,0,0,,0,0.04,0.57,0.43,0,0.05,0.79,0.07,0,0.36,1.19,1.81,14.01,7.33,0.03,3.59,5.1,14.01,1.14,2.32,70,53,11.56,8.08,1.44,0.14,32.75,64,33,4.67,0.16,0.18,21.98,97,3.89,6.82,1.08,0.65,0.43,0.14,0.5,1.15,0,33,0.43,43,0.14,46,0.22,0.04,0.06,-0.01,,0.31
Neo Eccleston,Barrow,League Two,730,Full Back,21,0.12,0.05,0.13,0.37,33,33,0,,0.25,0.07,0.62,0.37,0.37,0.12,0.99,1.23,0.25,0.86,1.56,3.2,17.02,7.4,0.03,4.69,2.59,10.73,1.79,3.35,83,58,13.93,13.29,2.84,0.25,32.56,66,31,2.71,0.17,0.26,25.65,88,5.09,6.54,0.86,0.62,0.25,0,0.99,1.6,0,57,0.62,56,0.12,42,0.1,0.06,0,0.06,,0.22
Remeao Hutton,Gillingham,League Two,1370,Full Back,26,0,0.01,0.03,0.26,0,25,0,,0.13,0.14,1.45,1.12,0.13,0.14,1.71,1.58,0.66,0.72,0.82,1.31,9.13,4.01,0,2.04,3.09,8.47,1.06,1.88,60,40,7.29,6.37,1.31,0.13,37.05,67,38,5.58,0.38,0.42,34.82,94,5.3,9,2.82,1.84,0.99,0.2,0.59,2.43,0.13,42,1.38,32,0.2,29,0.25,0.09,0.02,-0.01,,0.35
Rob Hunt,Colchester United,League Two,885,Full Back,29,0,0,,0,,,0,,0,0.03,0.41,0.31,0,0.03,0.41,0.1,0,0.31,1.06,2.49,12.91,6.1,0.05,4.58,3.46,11.08,2.07,3.13,63,45,10.07,9.65,2.03,0.31,31.22,77,50,2.85,0.2,0.23,22.37,97,4.39,4.98,0.31,0.1,0.2,0,0,0.1,0,0,0,0,0,34,0,0.04,0.05,,,0.08
Rory Feely,Barrow,League Two,923,Full Back,28,0.1,0.04,0.1,0.39,25,50,0,,0,0.03,0.59,0.49,0.1,0.07,0.98,0.29,0.2,0.68,1.85,2.68,9.17,5.36,0.01,2.15,4.19,11.51,0.8,2.65,50,69,7.7,6.91,2.44,0.1,40.37,66,38,5.75,0.23,0.23,26.62,95,3.02,10.04,0.78,0.2,0.59,0.29,2.63,2.83,0,0,0.2,18,0.59,40,0.2,0.04,-0.03,0.02,0.05,0.29
Toby Sims,Harrogate Town,League Two,1195,Full Back,26,0.08,0.03,0.06,0.45,17,33,1,,0.08,0.05,0.68,0.6,0.15,0.07,1.13,0.15,0.08,0.53,1.23,2.42,14.38,6.85,0.03,3.61,3.16,10.77,1.37,2.59,59,52,12.05,7.34,1.51,0.08,29.22,57,29,3.01,0.16,0.22,19.65,95,5.13,5.2,1.2,0.45,0.75,0.15,1.43,1.88,0,31,0.38,17,0.3,36,0.2,0.05,0.06,0,,0.3
Tyrell Warren,Grimsby Town,League Two,744,Full Back,26,0,0.02,0.05,0.48,0,50,1,,0,0.06,0.36,0.24,0,0.08,0.85,1.09,0.24,0.36,1.04,2.46,18.39,8.95,0.06,4.24,1.45,5.81,1.34,2.38,50,55,14.16,10.33,1.45,0,20.57,65,40,3.39,0.2,0.27,17.67,89,2.78,4.24,0.97,0.61,0.36,0,0.97,1.57,0.12,13,0.12,14,0,40,0.13,0.01,0.02,0,,0.15
Anthony O'Connor,Harrogate Town,League Two,1473,Centre Back,32,0,0.03,0.09,0.37,0,0,0,,0,0.01,0.06,0.06,0,0.04,0.43,0.49,0.37,0.06,1.68,5.36,11.36,5.93,0.1,4.52,1.34,12.59,0.82,2.5,38,69,9.59,6,1.65,0.12,34.15,73,50,2.38,0.23,0.23,21.14,98,6.87,2.14,0.18,0.18,0,0,0.92,1.1,0,33,0.06,50,0,34,0.04,0.03,0.1,-0.01,,0.16
Ben Barclay,Carlisle United,League Two,656,Centre Back,28,0.14,0.08,0.06,1.23,11,33,1,,0,0.01,0.27,0.27,0.14,0.08,1.51,0.27,0.27,0.27,1.06,4.6,11.93,5.76,0.07,3.57,3.43,12.89,1.34,2.39,43,67,10.01,10.52,2.06,0.41,45.53,75,45,2.88,0.25,0.36,31.13,98,3.89,4.8,1.1,0.41,0.69,0,1.65,2.06,0,38,0.55,40,0,33,0.14,0.04,0,0.01,,0.19
Brendan Sarpong Wiredu,Fleetwood Town,League Two,1112,Centre Back,25,0.08,0.03,0.06,0.57,14,29,0,,0,0.06,0.73,0.73,0.08,0.1,1.29,1.29,1.05,0.73,1.54,2.6,8.74,4.37,0.07,3.88,2.18,9.31,1.31,2.85,100,50,6.55,5.74,1.62,0,40.21,83,59,3.8,0.47,0.51,37.46,97,4.66,5.26,1.13,0.73,0.4,0.08,1.38,2.1,0.24,21,0.32,57,0.16,25,0.16,0.07,-0.02,-0.04,,0.16
Cheick Diabate,Bradford City,League Two,952,Centre Back,23,0,0.06,0.08,0.76,0,25,1,,0.09,0.02,0.19,0.19,0.09,0.08,0.95,0.66,0.47,0.28,0.53,5.62,12.39,5.96,0.01,4.26,3.5,14.37,2.24,2.77,83,64,9.64,10.73,2.08,0.19,42.55,72,47,4.92,0.35,0.36,31.77,98,4.7,6.52,0.09,0.09,0,0.09,1.13,1.23,0,0,0.09,9,0.19,40,0.08,0.02,-0.09,-0.03,,-0.03
David Okagbue,Walsall,League Two,1167,Centre Back,21,0,0.05,0.1,0.54,0,0,0,,0,0.01,0.15,0.15,0,0.06,0.69,0.08,0,0.31,0.76,4.08,9.02,3.85,0.13,2.24,3.16,13.41,0.82,1.58,67,66,6.94,4.56,1.16,0.15,26.6,67,40,3.01,0.34,0.35,14.8,96,3.29,2.7,0.39,0.39,0,0.08,1.08,1.46,0,40,0.15,100,0,45,0.13,0.03,0.09,-0.06,,0.19
Haji Mnoga,Salford City,League Two,732,Centre Back,23,0,0.03,0.05,0.61,0,40,1,,0,0.01,0.25,0.25,0,0.04,0.86,1.72,0.61,2.21,0.97,2.92,17.08,7.13,0.03,5.65,4.67,13.02,1.93,2.9,73,60,13.39,14.61,2.83,0.37,28.26,61,35,4.42,0.28,0.31,25.19,84,7.64,6.64,1.72,0.74,0.98,0.12,1.72,2.46,0,36,0.74,55,0.12,39,0.12,0.05,-0.01,-0.07,,0.1
Harvey Rodgers,Grimsby Town,League Two,1210,Centre Back,28,0.15,0.05,0.07,0.67,22,44,0,,0,0.01,0.22,0.22,0.15,0.06,0.89,0.15,0.07,0.15,0.93,4.45,8.55,4.31,0.04,2.83,1.71,12.27,0.99,1.92,100,69,7.14,6.99,1.34,0.15,37.48,80,52,1.19,0.24,0.25,26.55,98,4,2.16,0.15,0.15,0,0.3,1.93,2.08,0.07,0,0,0,0.3,29,0.03,0.02,-0.02,0,,0.03
Jack Tucker,Milton Keynes Dons,League Two,760,Centre Back,25,0,0.03,0.06,0.59,0,20,0,,0,0.01,0.12,0.12,0,0.04,0.71,0,0,0.12,1.56,8.8,8.52,4.85,0.09,4.14,3.43,16.58,1.85,3.41,75,72,6.75,10.19,2.13,0.71,65.47,79,51,4.62,0.41,0.41,48.66,100,3.94,5.68,0.59,0.59,0,0.12,0.95,1.54,0.24,0,0,0,0.12,31,0.15,0.06,0.1,0,,0.31
James Connolly,Crewe Alexandra,League Two,604,Centre Back,23,0,0.02,0.05,0.45,0,33,0,,0,0.02,0.15,0.15,0,0.05,0.6,0.15,0.15,0,0.56,4.06,8.64,3.28,0.04,2.98,1.49,9.83,0.71,1.27,67,62,6.85,4.89,1.19,0.15,32.46,66,46,2.68,0.14,0.25,23.82,98,5.7,3.28,0.6,0.6,0,0,1.19,1.79,0.15,0,0,,0,44,0.03,0.03,0.04,-0.03,,0.08
Jamie Knight-Lebel,Crewe Alexandra,League Two,1151,Centre Back,20,0,0.02,0.09,0.23,0,67,0,,0,0,0.08,0.08,0,0.03,0.31,0.31,0.16,0.55,0.73,5.47,12.2,6.02,0.04,2.74,1.88,12.67,1.15,1.88,44,47,9.62,9.15,2.35,0.16,34.57,73,48,1.17,0.14,0.15,25.42,97,5.38,1.56,0,0,0,0,1.1,1.1,0,,0,0,0,32,-0.03,0.03,0.05,0.03,,0.08
Jesse Debrah,Port Vale,League Two,1194,Centre Back,24,0.08,0.01,0.04,0.15,50,50,0,,0,0.02,0.08,0.08,0.08,0.02,0.23,0,0,0.08,0.92,4.38,8.52,3.54,0.11,3.62,1.13,10.33,1.15,2.07,100,58,7.09,7.71,0.53,0,35.73,74,50,2.56,0.33,0.33,27.21,99,3.84,2.49,0.6,0.3,0.3,0,0.15,0.45,0.15,13,0.08,13,0,37,0.1,0.01,0.01,0,,0.12
Joseph Olowu,Doncaster Rovers,League Two,779,Centre Back,25,0.12,0.08,0.1,0.81,14,43,0,,0,0.01,0.23,0.23,0.12,0.09,1.04,0.23,0.12,0.23,1.55,6.62,12.25,5.66,0.08,4.62,2.77,10.63,1.86,3.41,33,74,9.13,9.78,1.62,0.35,42.52,85,66,3.24,0.56,0.59,33.86,98,6.28,3.93,0.46,0.46,0,0,1.96,2.43,0,50,0.23,40,0,23,0.03,0.06,-0.06,-0.04,,-0.01
Kamari Antonio Grant,Bromley,League Two,1239,Centre Back,22,0.07,0.03,0.04,0.87,8,33,1,,0.07,0.04,0.44,0.36,0.15,0.07,1.31,0.65,0.44,0.58,1.11,2.28,10.89,4.94,0.07,2.61,2.61,9.22,1.11,2.22,70,58,8.13,5.09,1.38,0.07,26.15,65,36,4.5,0.24,0.26,23.68,92,5.58,6.1,0.87,0.58,0.29,0.22,1.82,2.4,0,33,0.36,25,0.29,41,0.13,0.06,0.09,-0.03,,0.25
Lewis Macari,Notts County,League Two,1409,Centre Back,23,0,0.03,0.08,0.32,0,40,0,,0.06,0.09,0.51,0.51,0.06,0.11,0.83,0.32,0.13,0.32,2.1,5.64,9.65,4.54,0.06,3.83,2.68,8.69,1.53,3.63,42,59,8.24,12.58,1.73,0.38,64.08,90,45,4.73,0.61,0.62,54.5,98,4.23,10.16,0.32,0.32,0,0.13,1.02,1.34,0,80,0.45,54,0.19,21,0.1,0.06,0.05,-0.02,,0.19
Matthew Baker,Newport County AFC,League Two,992,Centre Back,22,0.27,0.05,0.1,0.45,60,60,0,,0,0,0.09,0.09,0.27,0.05,0.54,0.27,0.18,0.18,1.03,2.76,16.24,9.07,0.05,4.72,1.63,9.61,1.18,2.21,59,69,13.42,9.5,1.54,0.36,28.12,81,57,1,0.13,0.15,19.77,98,4.31,1.54,0.27,0.09,0.18,0,1.09,1.18,0,0,0,0,0,32,0.03,0.02,-0.03,0.03,,0.05
Max Ehmer,Gillingham,League Two,1350,Centre Back,33,0,0.06,0.13,0.47,0,14,0,,0,0,0.07,0.07,0,0.06,0.53,0.13,0.13,0.27,1.22,2.98,6.47,2.8,0.03,2.67,1.87,14.13,0.65,1.87,71,66,5,5.05,1.33,0.27,38.07,77,51,1.8,0.32,0.35,28.13,98,4.24,2.33,0.2,0.2,0,0.13,1.73,1.93,0,0,0,,0.2,30,0.03,0.03,-0.01,-0.07,,-0.02
Omar Sowunmi,Bromley,League Two,725,Centre Back,29,0.12,0.16,0.13,1.24,10,40,0,,0,0.01,0.12,0.12,0.12,0.16,1.36,0,0,0.25,1.59,3.62,11.41,4.34,0.04,4.59,3.72,13.03,0.91,2.5,43,70,9.3,6.25,1.61,0.37,27.05,62,48,3.85,0.46,0.64,16.87,93,3.86,4.09,0.37,0.37,0,0,3.97,4.34,0,0,0,0,0,49,0.03,0.01,0.03,0.06,,0.13
Rhys Williams,Morecambe,League Two,1112,Centre Back,24,0.08,0.08,0.16,0.49,17,17,0,,0,0.01,0.24,0.16,0.08,0.09,0.73,0.08,0,0.08,0.42,3.86,10.2,4.29,0.04,3.56,1.3,11.25,0.73,1.15,25,69,8.42,5.79,1.62,0.08,20.97,56,39,1.78,0.16,0.22,8.34,98,3.78,1.62,1.38,0.16,1.21,0,1.38,1.54,0,0,0,0,0,41,0.13,0,0.01,-0.01,,0.13
Riley Harbottle,AFC Wimbledon,League Two,666,Centre Back,24,0,0.08,0.15,0.54,0,0,0,,0,0.03,0.27,0.27,0,0.11,0.81,0.41,0.14,0.68,0.97,3.2,14.2,8.52,0.06,3.24,3.92,14.33,1.1,2.07,88,58,10.82,7.02,1.35,0,26.09,57,29,2.43,0.32,0.35,14.87,94,4.68,3.65,0.81,0.41,0.41,0.14,1.35,1.76,0,17,0.27,40,0.14,50,0.16,0.03,0.09,-0.05,,0.23
Sam Stubbs,Cheltenham Town,League Two,1192,Centre Back,26,0,0.03,0.08,0.38,0,20,0,,0,0.01,0.15,0.08,0,0.04,0.53,0.08,0.08,0.15,1.16,5.68,12.31,5.44,0.06,4.61,3.55,18.27,1.62,2.77,56,74,9.21,7.33,1.36,0.3,36.62,63,41,1.74,0.26,0.27,22.35,97,4.8,1.66,0.45,0.15,0.3,0,0.6,0.75,0,0,0,0,0,39,0.05,0.04,-0.07,-0.04,,-0.02
Stephen Negru,Salford City,League Two,1190,Centre Back,22,0,0.02,0.05,0.45,0,33,0,,0,0,0.15,0.15,0,0.02,0.61,0.15,0.15,0.08,1.04,7.66,10.74,4.39,0.17,4.92,1.44,15.51,1.97,3.01,67,76,8.85,9.76,1.36,0.15,37.97,77,49,1.51,0.3,0.3,25.34,98,4.41,1.36,0.15,0.15,0,0.08,1.66,1.82,0,0,0,0,0.08,33,0.03,0.02,0.07,-0.02,,0.11
Theo Vassell,Barrow,League Two,1488,Centre Back,28,0.18,0.09,0.15,0.6,30,50,0,,0,0,0,0,0.18,0.09,0.6,0.06,0.06,0.18,1.35,5.06,6.23,3.08,0.05,2.42,0.67,11.49,0.84,2.19,100,75,4.66,4.73,1.03,0.18,30.36,75,37,0.85,0.13,0.19,21.53,99,6.57,0.91,0,0,0,0,1.45,1.45,0,,0,0,0,35,0.01,0.03,0.09,0.03,,0.17
Tom Anderson,Doncaster Rovers,League Two,779,Centre Back,31,0.12,0.09,0.13,0.69,17,17,0,,0,0,0,0,0.12,0.09,0.69,0,0,0.12,0.93,6.55,10.97,4.97,0.08,3.81,3,14.67,1.1,2.03,83,80,9.24,10.02,1.5,0.35,47.93,76,51,3.23,0.39,0.39,34.3,99,5.34,3.35,0,0,0,0,1.85,1.85,0.12,,0,,0,29,-0.01,0.04,-0.01,-0.07,,-0.05
Tom Davies,Tranmere Rovers,League Two,1281,Centre Back,33,0,0.04,0.06,0.7,0,0,0,,0,0.05,0.35,0.35,0,0.1,1.05,0.14,0.07,0.21,0.52,7.28,6.25,2.81,0.06,2.88,3.3,15.52,0.29,0.81,80,74,4.99,4.58,0.77,0.21,30.07,71,52,2.11,0.24,0.28,16.44,99,3.69,3.16,0.21,0.21,0,0.28,1.97,2.18,0,0,0,0,0.42,38,0.04,0.07,0.06,-0.05,,0.12
Tom Naylor,Chesterfield,League Two,1388,Centre Back,33,0.06,0.05,0.07,0.71,9,18,0,,0.13,0.06,0.19,0.13,0.19,0.11,0.91,0.32,0.06,0.65,0.82,4.68,8.43,4.41,0.07,4.15,2.85,10.76,1.17,1.99,38,59,6.87,10.42,1.49,0.32,53.09,83,48,5.96,0.48,0.49,44.67,98,5.19,9.4,0.19,0.19,0,0.19,2.01,2.2,0,0,0.13,29,0.19,29,0.07,0.05,-0.03,-0.01,,0.09
Tom Sang,Port Vale,League Two,981,Centre Back,25,0,0.02,0.04,0.55,0,0,1,,0.09,0.17,1.74,0.92,0.09,0.19,2.29,0.83,0.37,0.73,2.53,2.56,13.95,6.79,0.07,4.13,4.96,14.23,2.27,4.8,50,48,11.38,11.57,2.11,0.18,47.63,70,30,5.41,0.5,0.55,40.47,95,5.47,8.9,2.39,1.19,1.19,0.09,0.73,1.93,0,35,0.92,24,0.18,30,0.18,0.08,0.06,-0.02,,0.3
Tummise Sobowale,Swindon Town,League Two,1193,Centre Back,26,0,0.01,0.04,0.15,0,0,0,,0.15,0.06,0.6,0.6,0.15,0.07,0.75,1.74,0.91,0.75,1.71,3.04,13.06,4.45,0.09,3.62,3.77,12.38,1.69,3.4,75,50,11.02,10.71,1.81,0.23,43.47,72,38,3.25,0.35,0.38,40.3,93,5.78,5.28,0.68,0.68,0,0.08,0.45,1.13,0,67,0.53,47,0.08,29,0.06,0.11,0.18,0,,0.34
Yann Songo'o,Morecambe,League Two,849,Centre Back,33,0.11,0.07,0.08,0.85,13,13,1,,0,0,0,0,0.11,0.07,0.85,0.21,0.11,0.21,0.64,4.39,14.42,7.95,0.02,4.66,4.98,13.57,1.12,1.76,67,74,11.66,8.72,2.44,0.53,29.25,67,34,2.12,0.24,0.29,16.85,97,4,3.18,0.11,0,0.11,0,1.27,1.27,0,0,0,,0,31,0,0.04,-0.17,-0.03,,-0.15
Aaron Drinan,Swindon Town,League Two,704,Centre Forward,27,0,0.08,0.07,1.02,0,25,3,,0,0.08,0.51,0.51,0,0.15,1.53,1.15,0.77,1.53,0.63,0.99,24.17,11.9,0.02,4.09,2.94,5.5,0.94,1.56,50,29,22.77,21.9,4.22,0.38,17.52,64,25,1.02,0.2,0.33,18.29,78,5.58,5.5,0.38,0.38,0,0.51,3.45,3.84,0,33,0.26,29,0.77,19,0,0.03,0.03,-0.08,,-0.02
Andy Cook,Bradford City,League Two,1405,Centre Forward,34,0.51,0.4,0.11,3.52,15,44,5,,0,0.13,0.58,0.58,0.51,0.53,4.1,0.7,0.32,1.09,0.18,2.71,13.07,5,0.02,1.92,2.63,3.14,0.46,0.63,40,47,11.15,12.42,2.37,0.19,15.5,59,60,0.96,0.4,0.69,12.04,69,3.56,4.87,0.19,0.19,0,0.38,8.07,8.26,0.06,33,0.13,67,0.77,18,-0.01,-0.01,-0.04,0.05,,-0.02
Dara Costelloe,Accrington Stanley,League Two,854,Centre Forward,22,0.32,0.19,0.09,2.11,15,40,7,100,0.11,0.08,0.53,0.53,0.42,0.27,2.63,0.74,0.11,2.53,0.02,0.22,31.18,12.33,0,3.16,2.63,4.32,0.52,0.54,29,26,28.55,16.98,3.58,0.11,11.9,66,71,1.79,0.33,0.38,14.22,61,7.25,4.32,0.21,0.21,0,0.21,3.9,4.11,0.11,50,0.21,50,0.53,17,-0.05,0.01,0,0.09,,0.04
Francis Okoronkwo,Salford City,League Two,615,Centre Forward,20,0.29,0.19,0.13,1.46,20,40,3,,0,0.04,1.02,1.02,0.29,0.24,2.49,1.76,1.17,1.76,0.24,1.08,19.31,8.49,0.01,2.78,3.66,5.85,0.86,1.1,0,40,17.56,19.66,4.1,0.15,19.16,65,25,1.46,0.25,0.38,16.82,77,6.45,8.05,0.29,0.29,0,0.59,5.27,5.56,0.15,0,0,0,1.02,13,-0.13,0.04,0,0.15,,0.06
Jamille Matt,Walsall,League Two,1058,Centre Forward,35,0.43,0.4,0.17,2.38,18,32,4,0,0.09,0.06,0.77,0.77,0.51,0.46,3.15,0.51,0.17,1.7,0.22,1.1,22.04,9.27,0.01,2.81,3.83,5.19,0.51,0.72,50,42,18.8,13.33,2.21,0.09,19.48,62,64,1.45,0.67,0.85,16.34,70,2.85,5.87,0.34,0.34,0,0.34,6.55,6.89,0,25,0.17,33,0.43,22,-0.02,-0.05,0.03,0.04,,0
